xflr5 v6.47

Validation Plane
T1-50.0 m/s-VLM2-Inviscid
QInf  =   50.000000 m/s
Alpha =    5.000000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    0.689393
Cy    =   -0.000000
Cd    =    0.016145     ICd   =    0.016145     PCd   =    0.000000
 218       1.369e-01      -1.230e+00       2.087e-02          -0.108           0.000           0.994       4.224e-02          1.1006
 219       5.854e-02      -1.230e+00       1.187e-02          -0.144          -0.000           0.990       2.649e-02          1.4732
 220       1.344e-02      -1.230e+00       5.036e-03          -0.200          -0.000           0.980       9.094e-03          2.8439
Strip 18
 221       1.269e+00      -7.415e-01       2.903e-04           0.063          -0.001           0.998       9.129e-03          0.0590
 222       1.242e+00      -7.415e-01       2.082e-03           0.068          -0.001           0.998       2.686e-02          0.1301
 223       1.179e+00      -7.415e-01       6.453e-03           0.073          -0.001           0.997       4.305e-02          0.2357
 224       1.085e+00      -7.415e-01       1.341e-02           0.074          -0.000           0.997       5.673e-02          0.3606
 225       9.647e-01      -7.415e-01       2.214e-02           0.068           0.000           0.998       6.708e-02          0.5003
 226       8.254e-01      -7.415e-01       3.098e-02           0.051           0.001           0.999       7.348e-02          0.6401
 227       6.752e-01      -7.415e-01       3.740e-02           0.019           0.001           1.000       7.560e-02          0.7303
 228       5.227e-01      -7.415e-01       3.903e-02          -0.015           0.001           1.000       7.340e-02          0.7893
 229       3.768e-01      -7.415e-01       3.591e-02          -0.044           0.001           0.999       6.699e-02          0.8555
 230       2.461e-01      -7.415e-01       2.936e-02          -0.073           0.001           0.997       5.673e-02          0.9487
 231       1.381e-01      -7.415e-01       2.081e-02          -0.104           0.000           0.995       4.317e-02          1.1116
 232       5.899e-02      -7.415e-01       1.205e-02          -0.141          -0.000           0.990       2.707e-02          1.5017
 233       1.351e-02      -7.415e-01       5.265e-03          -0.207          -0.000           0.978       9.312e-03          2.8381
Strip 19
 234       1.280e+00      -2.477e-01       2.654e-04           0.057          -0.001           0.998       9.266e-03          0.0494
 235       1.252e+00      -2.477e-01       1.923e-03           0.063          -0.001           0.998       2.727e-02          0.1165
 236       1.189e+00      -2.477e-01       6.057e-03           0.070          -0.000           0.998       4.370e-02          0.2210
 237       1.094e+00      -2.477e-01       1.280e-02           0.072          -0.000           0.997       5.760e-02          0.3471
 238       9.728e-01      -2.477e-01       2.144e-02           0.067           0.000           0.998       6.811e-02          0.4901
 239       8.324e-01      -2.477e-01       3.032e-02           0.051           0.001           0.999       7.461e-02          0.6338
 240       6.808e-01      -2.477e-01       3.679e-02           0.019           0.001           1.000       7.676e-02          0.7228
 241       5.271e-01      -2.477e-01       3.839e-02          -0.015           0.001           1.000       7.452e-02          0.7769
 242       3.800e-01      -2.477e-01       3.528e-02          -0.042           0.001           0.999       6.802e-02          0.8458
 243       2.481e-01      -2.477e-01       2.896e-02          -0.069           0.001           0.998       5.758e-02          0.9466
 244       1.392e-01      -2.477e-01       2.075e-02          -0.100           0.000           0.995       4.381e-02          1.1198
 245       5.946e-02      -2.477e-01       1.223e-02          -0.138          -0.000           0.991       2.748e-02          1.5255
 246       1.359e-02      -2.477e-01       5.497e-03          -0.213          -0.000           0.977       9.469e-03          2.8213
Strip 20
 247       1.280e+00       2.477e-01       2.654e-04           0.057           0.001           0.998       9.266e-03          0.0494
 248       1.252e+00       2.477e-01       1.923e-03           0.063           0.001           0.998       2.727e-02          0.1165
 249       1.189e+00       2.477e-01       6.057e-03           0.070           0.000           0.998       4.370e-02          0.2210
 250       1.094e+00       2.477e-01       1.280e-02           0.072           0.000           0.997       5.760e-02          0.3471
 251       9.728e-01       2.477e-01       2.144e-02           0.067          -0.000           0.998       6.811e-02          0.4901
 252       8.324e-01       2.477e-01       3.032e-02           0.051          -0.001           0.999       7.461e-02          0.6338
 253       6.808e-01       2.477e-01       3.679e-02           0.019          -0.001           1.000       7.676e-02          0.7228
 254       5.271e-01       2.477e-01       3.839e-02          -0.015          -0.001           1.000       7.452e-02          0.7769
 255       3.800e-01       2.477e-01       3.528e-02          -0.042          -0.001           0.999       6.802e-02          0.8458
 256       2.481e-01       2.477e-01       2.896e-02          -0.069          -0.001           0.998       5.758e-02          0.9466
 257       1.392e-01       2.477e-01       2.075e-02          -0.100          -0.000           0.995       4.381e-02          1.1198
 258       5.946e-02       2.477e-01       1.223e-02          -0.138           0.000           0.991       2.748e-02          1.5255
 259       1.359e-02       2.477e-01       5.497e-03          -0.213           0.000           0.977       9.469e-03          2.8213
Strip 21
 260       1.269e+00       7.415e-01       2.903e-04           0.063           0.001           0.998       9.129e-03          0.0590
 261       1.242e+00       7.415e-01       2.082e-03           0.068           0.001           0.998       2.686e-02          0.1301
 262       1.179e+00       7.415e-01       6.453e-03           0.073           0.001           0.997       4.305e-02          0.2357
 263       1.085e+00       7.415e-01       1.341e-02           0.074           0.000           0.997       5.673e-02          0.3606
 264       9.647e-01       7.415e-01       2.214e-02           0.068          -0.000           0.998       6.708e-02          0.5003
 265       8.254e-01       7.415e-01       3.098e-02           0.051          -0.001           0.999       7.348e-02          0.6401
 266       6.752e-01       7.415e-01       3.740e-02           0.019          -0.001           1.000       7.560e-02          0.7303
 267       5.227e-01       7.415e-01       3.903e-02          -0.015          -0.001           1.000       7.340e-02          0.7893
 268       3.768e-01       7.415e-01       3.591e-02          -0.044          -0.001           0.999       6.699e-02          0.8555
 269       2.461e-01       7.415e-01       2.936e-02          -0.073          -0.001           0.997       5.673e-02          0.9487
 270       1.381e-01       7.415e-01       2.081e-02          -0.104          -0.000           0.995       4.317e-02          1.1116
 271       5.899e-02       7.415e-01       1.205e-02          -0.141           0.000           0.990       2.707e-02          1.5017
 272       1.351e-02       7.415e-01       5.265e-03          -0.207           0.000           0.978       9.312e-03          2.8381
Strip 22
 273       1.259e+00       1.230e+00       3.151e-04           0.068           0.001           0.998       8.932e-03          0.0687
 274       1.231e+00       1.230e+00       2.239e-03           0.072           0.001           0.997       2.628e-02          0.1439
 275       1.169e+00       1.230e+00       6.844e-03           0.077           0.001           0.997       4.212e-02          0.2508
 276       1.076e+00       1.230e+00       1.401e-02           0.076           0.000           0.997       5.550e-02          0.3745
 277       9.567e-01       1.230e+00       2.284e-02           0.068          -0.000           0.998       6.561e-02          0.5108
 278       8.186e-01       1.230e+00       3.165e-02           0.051          -0.001           0.999       7.187e-02          0.6465
 279       6.696e-01       1.230e+00       3.800e-02           0.019          -0.001           1.000       7.394e-02          0.7378
 280       5.184e-01       1.230e+00       3.966e-02          -0.014          -0.001           1.000       7.179e-02          0.8013
 281       3.737e-01       1.230e+00       3.653e-02          -0.046          -0.001           0.999       6.553e-02          0.8642
 282       2.441e-01       1.230e+00       2.975e-02          -0.076          -0.001           0.997       5.550e-02          0.9490
 283       1.369e-01       1.230e+00       2.087e-02          -0.108          -0.000           0.994       4.224e-02          1.1006
 284       5.854e-02       1.230e+00       1.187e-02          -0.144           0.000           0.990       2.649e-02          1.4732
 285       1.344e-02       1.230e+00       5.036e-03          -0.200           0.000           0.980       9.094e-03          2.8439
Strip 23
 286       1.248e+00       1.711e+00       3.394e-04           0.074           0.001           0.997       8.678e-03          0.0782
 287       1.221e+00       1.711e+00       2.393e-03           0.077           0.001           0.997       2.554e-02          0.1575
 288       1.160e+00       1.711e+00       7.230e-03           0.080           0.001           0.997       4.092e-02          0.2655
 289       1.067e+00       1.711e+00       1.460e-02           0.078           0.000           0.997       5.390e-02          0.3881
 290       9.488e-01       1.711e+00       2.353e-02           0.069          -0.000           0.998       6.372e-02          0.5208
 291       8.119e-01       1.711e+00       3.230e-02           0.050          -0.001           0.999       6.980e-02          0.6523
 292       6.641e-01       1.711e+00       3.859e-02           0.019          -0.001           1.000       7.181e-02          0.7444
 293       5.141e-01       1.711e+00       4.027e-02          -0.014          -0.001           1.000       6.972e-02          0.8122
 294       3.707e-01       1.711e+00       3.715e-02          -0.047          -0.001           0.999       6.364e-02          0.8715
 295       2.421e-01       1.711e+00       3.013e-02          -0.080          -0.001           0.997       5.391e-02          0.9474
 296       1.358e-01       1.711e+00       2.093e-02          -0.112          -0.000           0.994       4.104e-02          1.0869
 297       5.809e-02       1.711e+00       1.169e-02          -0.147           0.000           0.989       2.574e-02          1.4403
 298       1.336e-02       1.711e+00       4.810e-03          -0.193           0.000           0.981       8.820e-03          2.8388
Strip 24
 299       1.238e+00       2.179e+00       3.631e-04           0.080           0.002           0.997       8.370e-03          0.0875
 300       1.211e+00       2.179e+00       2.543e-03           0.082           0.001           0.997       2.463e-02          0.1706
 301       1.150e+00       2.179e+00       7.605e-03           0.083           0.001           0.997       3.946e-02          0.2796
 302       1.058e+00       2.179e+00       1.518e-02           0.080           0.000           0.997       5.198e-02          0.4008
 303       9.412e-01       2.179e+00       2.420e-02           0.069          -0.000           0.998       6.144e-02          0.5299
 304       8.053e-01       2.179e+00       3.293e-02           0.050          -0.001           0.999       6.729e-02          0.6570
 305       6.587e-01       2.179e+00       3.916e-02           0.020          -0.001           1.000       6.923e-02          0.7497
 306       5.100e-01       2.179e+00       4.088e-02          -0.014          -0.001           1.000       6.721e-02          0.8215
 307       3.677e-01       2.179e+00       3.774e-02          -0.049          -0.001           0.999       6.136e-02          0.8768
 308       2.402e-01       2.179e+00       3.050e-02          -0.083          -0.001           0.997       5.199e-02          0.9433
 309       1.348e-01       2.179e+00       2.099e-02          -0.116          -0.000           0.993       3.959e-02          1.0699
 310       5.765e-02       2.179e+00       1.151e-02          -0.151           0.000           0.989       2.483e-02          1.4021
 311       1.328e-02       2.179e+00       4.590e-03          -0.186           0.000           0.983       8.492e-03          2.8205
Strip 25
 312       1.228e+00       2.633e+00       3.861e-04           0.086           0.002           0.996       8.012e-03          0.0963
 313       1.202e+00       2.633e+00       2.689e-03           0.087           0.001           0.996       2.357e-02          0.1830
 314       1.141e+00       2.633e+00       7.969e-03           0.087           0.001           0.996       3.776e-02          0.2927
 315       1.050e+00       2.633e+00       1.574e-02           0.081           0.000           0.997       4.973e-02          0.4124
 316       9.337e-01       2.633e+00       2.484e-02           0.070          -0.000           0.998       5.878e-02          0.5376
 317       7.989e-01       2.633e+00       3.355e-02           0.050          -0.001           0.999       6.438e-02          0.6601
 318       6.535e-01       2.633e+00       3.972e-02           0.020          -0.001           1.000       6.624e-02          0.7532
 319       5.060e-01       2.633e+00       4.146e-02          -0.014          -0.001           1.000       6.430e-02          0.8285
 320       3.648e-01       2.633e+00       3.832e-02          -0.051          -0.001           0.999       5.871e-02          0.8795
 321       2.383e-01       2.633e+00       3.086e-02          -0.087          -0.001           0.996       4.976e-02          0.9362
 322       1.337e-01       2.633e+00       2.105e-02          -0.120          -0.000           0.993       3.789e-02          1.0490
 323       5.722e-02       2.633e+00       1.134e-02          -0.154           0.000           0.988       2.377e-02          1.3579
 324       1.321e-02       2.633e+00       4.376e-03          -0.179           0.000           0.984       8.114e-03          2.7863
Strip 26
 325       1.219e+00       3.069e+00       4.081e-04           0.091           0.002           0.996       7.606e-03          0.1045
 326       1.193e+00       3.069e+00       2.829e-03           0.091           0.001           0.996       2.238e-02          0.1944
 327       1.132e+00       3.069e+00       8.319e-03           0.090           0.001           0.996       3.584e-02          0.3046
 328       1.042e+00       3.069e+00       1.628e-02           0.083           0.000           0.997       4.720e-02          0.4225
 329       9.266e-01       3.069e+00       2.547e-02           0.070          -0.000           0.998       5.578e-02          0.5436
 330       7.928e-01       3.069e+00       3.414e-02           0.050          -0.001           0.999       6.109e-02          0.6613
 331       6.485e-01       3.069e+00       4.025e-02           0.020          -0.001           1.000       6.285e-02          0.7543
 332       5.021e-01       3.069e+00       4.202e-02          -0.013          -0.001           1.000       6.102e-02          0.8327
 333       3.620e-01       3.069e+00       3.888e-02          -0.053          -0.001           0.999       5.572e-02          0.8790
 334       2.365e-01       3.069e+00       3.121e-02          -0.090          -0.001           0.996       4.723e-02          0.9253
 335       1.327e-01       3.069e+00       2.111e-02          -0.124          -0.000           0.992       3.597e-02          1.0233
 336       5.681e-02       3.069e+00       1.118e-02          -0.157           0.000           0.988       2.256e-02          1.3064
 337       1.314e-02       3.069e+00       4.172e-03          -0.173           0.000           0.985       7.690e-03          2.7328
Strip 27
 338       1.210e+00       3.483e+00       4.291e-04           0.096           0.002           0.995       7.156e-03          0.1119
 339       1.184e+00       3.483e+00       2.962e-03           0.096           0.002           0.995       2.105e-02          0.2045
 340       1.124e+00       3.483e+00       8.651e-03           0.093           0.001           0.996       3.371e-02          0.3148
 341       1.034e+00       3.483e+00       1.679e-02           0.085           0.000           0.996       4.439e-02          0.4306
 342       9.198e-01       3.483e+00       2.606e-02           0.071          -0.000           0.998       5.245e-02          0.5473
 343       7.870e-01       3.483e+00       3.470e-02           0.050          -0.001           0.999       5.744e-02          0.6600
 344       6.438e-01       3.483e+00       4.076e-02           0.021          -0.001           1.000       5.910e-02          0.7525
 345       4.984e-01       3.483e+00       4.256e-02          -0.013          -0.001           1.000       5.738e-02          0.8334
 346       3.594e-01       3.483e+00       3.940e-02          -0.054          -0.001           0.999       5.240e-02          0.8745
 347       2.348e-01       3.483e+00       3.154e-02          -0.093          -0.001           0.996       4.442e-02          0.9098
 348       1.318e-01       3.483e+00       2.116e-02          -0.128          -0.000           0.992       3.385e-02          0.9919
 349       5.642e-02       3.483e+00       1.102e-02          -0.160           0.000           0.987       2.123e-02          1.2462
 350       1.307e-02       3.483e+00       3.977e-03          -0.166           0.000           0.986       7.223e-03          2.6561
Strip 28
 351       1.202e+00       3.874e+00       4.489e-04           0.101           0.002           0.995       6.666e-03          0.1183
 352       1.176e+00       3.874e+00       3.087e-03           0.100           0.002           0.995       1.961e-02          0.2131
 353       1.116e+00       3.874e+00       8.965e-03           0.096           0.001           0.995       3.140e-02          0.3229
 354       1.027e+00       3.874e+00       1.727e-02           0.086           0.000           0.996       4.133e-02          0.4361
 355       9.134e-01       3.874e+00       2.662e-02           0.071          -0.000           0.997       4.884e-02          0.5482
 356       7.815e-01       3.874e+00       3.523e-02           0.050          -0.001           0.999       5.348e-02          0.6555
 357       6.393e-01       3.874e+00       4.124e-02           0.021          -0.001           1.000       5.503e-02          0.7470
 358       4.950e-01       3.874e+00       4.306e-02          -0.013          -0.001           1.000       5.342e-02          0.8296
 359       3.569e-01       3.874e+00       3.990e-02          -0.056          -0.001           0.998       4.879e-02          0.8650
 360       2.332e-01       3.874e+00       3.185e-02          -0.096          -0.001           0.995       4.137e-02          0.8888
 361       1.309e-01       3.874e+00       2.121e-02          -0.131          -0.000           0.991       3.153e-02          0.9537
 362       5.606e-02       3.874e+00       1.088e-02          -0.163           0.000           0.987       1.977e-02          1.1758
 363       1.301e-02       3.874e+00       3.793e-03          -0.160           0.000           0.987       6.718e-03          2.5519
Strip 29
 364       1.194e+00       4.239e+00       4.674e-04           0.106           0.002           0.994       6.140e-03          0.1236
 365       1.168e+00       4.239e+00       3.204e-03           0.104           0.002           0.995       1.806e-02          0.2197
 366       1.109e+00       4.239e+00       9.257e-03           0.098           0.001           0.995       2.891e-02          0.3284
 367       1.020e+00       4.239e+00       1.772e-02           0.088           0.000           0.996       3.806e-02          0.4385
 368       9.074e-01       4.239e+00       2.714e-02           0.071          -0.000           0.997       4.496e-02          0.5454
 369       7.764e-01       4.239e+00       3.573e-02           0.049          -0.001           0.999       4.923e-02          0.6470
 370       6.351e-01       4.239e+00       4.169e-02           0.021          -0.001           1.000       5.066e-02          0.7368
 371       4.917e-01       4.239e+00       4.353e-02          -0.013          -0.001           1.000       4.918e-02          0.8204
 372       3.546e-01       4.239e+00       4.037e-02          -0.058          -0.002           0.998       4.492e-02          0.8495
 373       2.317e-01       4.239e+00       3.214e-02          -0.099          -0.001           0.995       3.810e-02          0.8610
 374       1.301e-01       4.239e+00       2.126e-02          -0.135          -0.000           0.991       2.904e-02          0.9074
 375       5.572e-02       4.239e+00       1.074e-02          -0.165           0.000           0.986       1.821e-02          1.0934
 376       1.295e-02       4.239e+00       3.622e-03          -0.154           0.000           0.988       6.179e-03          2.4159
Strip 30
 377       1.187e+00       4.575e+00       4.843e-04           0.111           0.002           0.994       5.580e-03          0.1273
 378       1.161e+00       4.575e+00       3.312e-03           0.108           0.002           0.994       1.641e-02          0.2239
 379       1.102e+00       4.575e+00       9.526e-03           0.101           0.001           0.995       2.627e-02          0.3306
 380       1.014e+00       4.575e+00       1.813e-02           0.089           0.000           0.996       3.458e-02          0.4368
 381       9.019e-01       4.575e+00       2.762e-02           0.072          -0.000           0.997       4.084e-02          0.5380
 382       7.717e-01       4.575e+00       3.618e-02           0.049          -0.001           0.999       4.473e-02          0.6332
 383       6.313e-01       4.575e+00       4.210e-02           0.021          -0.001           1.000       4.602e-02          0.7207
 384       4.888e-01       4.575e+00       4.396e-02          -0.012          -0.001           1.000       4.468e-02          0.8043
 385       3.525e-01       4.575e+00       4.080e-02          -0.059          -0.002           0.998       4.081e-02          0.8266
 386       2.303e-01       4.575e+00       3.241e-02          -0.102          -0.001           0.995       3.462e-02          0.8254
 387       1.293e-01       4.575e+00       2.130e-02          -0.138          -0.000           0.990       2.639e-02          0.8517
 388       5.540e-02       4.575e+00       1.061e-02          -0.168           0.000           0.986       1.655e-02          0.9973
 389       1.290e-02       4.575e+00       3.464e-03          -0.149           0.000           0.989       5.608e-03          2.2437
Strip 31
 390       1.180e+00       4.879e+00       4.997e-04           0.115           0.002           0.993       4.991e-03          0.1292
 391       1.154e+00       4.879e+00       3.409e-03           0.111           0.002           0.994       1.468e-02          0.2251
 392       1.096e+00       4.879e+00       9.770e-03           0.103           0.001           0.995       2.349e-02          0.3286
 393       1.009e+00       4.879e+00       1.851e-02           0.090           0.000           0.996       3.092e-02          0.4300
 394       8.969e-01       4.879e+00       2.805e-02           0.072          -0.000           0.997       3.652e-02          0.5246
 395       7.675e-01       4.879e+00       3.659e-02           0.049          -0.001           0.999       3.999e-02          0.6129
 396       6.278e-01       4.879e+00       4.247e-02           0.022          -0.001           1.000       4.115e-02          0.6971
 397       4.861e-01       4.879e+00       4.436e-02          -0.012          -0.001           1.000       3.994e-02          0.7799
 398       3.505e-01       4.879e+00       4.118e-02          -0.060          -0.002           0.998       3.649e-02          0.7950
 399       2.290e-01       4.879e+00       3.265e-02          -0.105          -0.001           0.995       3.096e-02          0.7805
 400       1.286e-01       4.879e+00       2.134e-02          -0.141          -0.000           0.990       2.360e-02          0.7856
 401       5.512e-02       4.879e+00       1.050e-02          -0.170           0.000           0.985       1.480e-02          0.8862
 402       1.285e-02       4.879e+00       3.321e-03          -0.144           0.000           0.990       5.010e-03          2.0322
Strip 32
 403       1.174e+00       5.150e+00       5.135e-04           0.118           0.002           0.993       4.377e-03          0.1289
 404       1.149e+00       5.150e+00       3.496e-03           0.114           0.002           0.993       1.287e-02          0.2226
 405       1.091e+00       5.150e+00       9.988e-03           0.105           0.001           0.994       2.060e-02          0.3215
 406       1.004e+00       5.150e+00       1.884e-02           0.091           0.000           0.996       2.710e-02          0.4166
 407       8.925e-01       5.150e+00       2.844e-02           0.072          -0.000           0.997       3.201e-02          0.5035
 408       7.637e-01       5.150e+00       3.696e-02           0.049          -0.001           0.999       3.505e-02          0.5840
 409       6.247e-01       5.150e+00       4.280e-02           0.022          -0.001           1.000       3.607e-02          0.6642
 410       4.837e-01       5.150e+00       4.470e-02          -0.012          -0.001           1.000       3.501e-02          0.7453
 411       3.488e-01       5.150e+00       4.153e-02          -0.061          -0.002           0.998       3.199e-02          0.7531
 412       2.279e-01       5.150e+00       3.286e-02          -0.107          -0.001           0.994       2.714e-02          0.7254
 413       1.280e-01       5.150e+00       2.138e-02          -0.143          -0.000           0.990       2.070e-02          0.7082
 414       5.486e-02       5.150e+00       1.040e-02          -0.172           0.000           0.985       1.298e-02          0.7599
 415       1.280e-02       5.150e+00       3.193e-03          -0.139           0.000           0.990       4.389e-03          1.7810
Strip 33
 416       1.169e+00       5.386e+00       5.254e-04           0.122           0.003           0.993       3.741e-03          0.1260
 417       1.144e+00       5.386e+00       3.572e-03           0.117           0.002           0.993       1.100e-02          0.2156
 418       1.086e+00       5.386e+00       1.018e-02           0.107           0.001           0.994       1.760e-02          0.3079
 419       9.993e-01       5.386e+00       1.913e-02           0.092           0.000           0.996       2.316e-02          0.3949
 420       8.886e-01       5.386e+00       2.877e-02           0.073          -0.000           0.997       2.735e-02          0.4725
 421       7.603e-01       5.386e+00       3.728e-02           0.049          -0.001           0.999       2.994e-02          0.5441
 422       6.220e-01       5.386e+00       4.309e-02           0.022          -0.001           1.000       3.081e-02          0.6192
 423       4.816e-01       5.386e+00       4.501e-02          -0.012          -0.001           1.000       2.991e-02          0.6982
 424       3.473e-01       5.386e+00       4.183e-02          -0.062          -0.002           0.998       2.733e-02          0.6993
 425       2.269e-01       5.386e+00       3.305e-02          -0.109          -0.001           0.994       2.319e-02          0.6593
 426       1.274e-01       5.386e+00       2.141e-02          -0.146          -0.000           0.989       1.769e-02          0.6200
 427       5.464e-02       5.386e+00       1.031e-02          -0.174           0.000           0.985       1.109e-02          0.6199
 428       1.276e-02       5.386e+00       3.083e-03          -0.135           0.000           0.991       3.747e-03          1.4945
Strip 34
 429       1.165e+00       5.585e+00       5.355e-04           0.124           0.003           0.992       3.086e-03          0.1200
 430       1.140e+00       5.585e+00       3.636e-03           0.119           0.002           0.993       9.072e-03          0.2032
 431       1.082e+00       5.585e+00       1.034e-02           0.109           0.001           0.994       1.452e-02          0.2865
 432       9.956e-01       5.585e+00       1.938e-02           0.093           0.000           0.996       1.910e-02          0.3629
 433       8.853e-01       5.585e+00       2.906e-02           0.073          -0.000           0.997       2.255e-02          0.4292
 434       7.576e-01       5.585e+00       3.755e-02           0.049          -0.001           0.999       2.469e-02          0.4903
 435       6.197e-01       5.585e+00       4.334e-02           0.022          -0.001           1.000       2.541e-02          0.5593
 436       4.798e-01       5.585e+00       4.526e-02          -0.012          -0.001           1.000       2.466e-02          0.6359
 437       3.460e-01       5.585e+00       4.208e-02          -0.063          -0.002           0.998       2.254e-02          0.6318
 438       2.261e-01       5.585e+00       3.321e-02          -0.110          -0.001           0.994       1.913e-02          0.5822
 439       1.270e-01       5.585e+00       2.143e-02          -0.148          -0.000           0.989       1.459e-02          0.5228
 440       5.445e-02       5.585e+00       1.024e-02          -0.176           0.000           0.984       9.149e-03          0.4709
 441       1.273e-02       5.585e+00       2.989e-03          -0.132           0.000           0.991       3.089e-03          1.1847
Strip 35
 442       1.161e+00       5.746e+00       5.436e-04           0.127           0.003           0.992       2.416e-03          0.1106
 443       1.136e+00       5.746e+00       3.688e-03           0.121           0.002           0.993       7.102e-03          0.1847
 444       1.079e+00       5.746e+00       1.047e-02           0.110           0.001           0.994       1.136e-02          0.2558
 445       9.927e-01       5.746e+00       1.957e-02           0.094           0.000           0.996       1.495e-02          0.3187
 446       8.827e-01       5.746e+00       2.929e-02           0.073          -0.000           0.997       1.765e-02          0.3714
 447       7.553e-01       5.746e+00       3.777e-02           0.049          -0.001           0.999       1.932e-02          0.4203
 448       6.179e-01       5.746e+00       4.353e-02           0.022          -0.001           1.000       1.988e-02          0.4815
 449       4.784e-01       5.746e+00       4.547e-02          -0.012          -0.001           1.000       1.930e-02          0.5551
 450       3.450e-01       5.746e+00       4.229e-02          -0.064          -0.002           0.998       1.764e-02          0.5485
 451       2.254e-01       5.746e+00       3.334e-02          -0.112          -0.001           0.994       1.497e-02          0.4943
 452       1.266e-01       5.746e+00       2.145e-02          -0.149          -0.000           0.989       1.142e-02          0.4204
 453       5.430e-02       5.746e+00       1.018e-02          -0.177           0.000           0.984       7.162e-03          0.3215
 454       1.271e-02       5.746e+00       2.913e-03          -0.129           0.000           0.992       2.416e-03          0.8733
Strip 36
 455       1.159e+00       5.867e+00       5.498e-04           0.128           0.003           0.992       1.734e-03          0.0973
 456       1.134e+00       5.867e+00       3.727e-03           0.123           0.002           0.992       5.097e-03          0.1587
 457       1.076e+00       5.867e+00       1.056e-02           0.111           0.001           0.994       8.153e-03          0.2139
 458       9.904e-01       5.867e+00       1.972e-02           0.094           0.000           0.996       1.072e-02          0.2607
 459       8.807e-01       5.867e+00       2.946e-02           0.073          -0.000           0.997       1.266e-02          0.2985
 460       7.536e-01       5.867e+00       3.793e-02           0.049          -0.001           0.999       1.387e-02          0.3342
 461       6.165e-01       5.867e+00       4.368e-02           0.022          -0.001           1.000       1.427e-02          0.3849
 462       4.773e-01       5.867e+00       4.563e-02          -0.012          -0.001           1.000       1.385e-02          0.4526
 463       3.442e-01       5.867e+00       4.244e-02          -0.065          -0.002           0.998       1.266e-02          0.4463
 464       2.249e-01       5.867e+00       3.344e-02          -0.113          -0.001           0.994       1.075e-02          0.3959
 465       1.263e-01       5.867e+00       2.147e-02          -0.151          -0.000           0.989       8.196e-03          0.3187
 466       5.419e-02       5.867e+00       1.013e-02          -0.178           0.000           0.984       5.140e-03          0.1848
 467       1.269e-02       5.867e+00       2.856e-03          -0.127           0.000           0.992       1.733e-03          0.5924
Strip 37
 468       1.157e+00       5.949e+00       5.539e-04           0.129           0.003           0.992       1.044e-03          0.0794
 469       1.132e+00       5.949e+00       3.753e-03           0.124           0.002           0.992       3.068e-03          0.1229
 470       1.075e+00       5.949e+00       1.063e-02           0.112           0.001           0.994       4.907e-03          0.1587
 471       9.889e-01       5.949e+00       1.982e-02           0.095           0.000           0.995       6.455e-03          0.1889
 472       8.794e-01       5.949e+00       2.958e-02           0.073          -0.000           0.997       7.622e-03          0.2131
 473       7.525e-01       5.949e+00       3.804e-02           0.049          -0.001           0.999       8.345e-03          0.2362
 474       6.156e-01       5.949e+00       4.378e-02           0.022          -0.001           1.000       8.587e-03          0.2731
 475       4.766e-01       5.949e+00       4.573e-02          -0.011          -0.001           1.000       8.336e-03          0.3280
 476       3.437e-01       5.949e+00       4.255e-02          -0.065          -0.002           0.998       7.617e-03          0.3234
 477       2.246e-01       5.949e+00       3.350e-02          -0.114          -0.001           0.994       6.468e-03          0.2854
 478       1.261e-01       5.949e+00       2.148e-02          -0.151          -0.000           0.988       4.933e-03          0.2223
 479       5.411e-02       5.949e+00       1.010e-02          -0.178           0.000           0.984       3.094e-03          0.0764
 480       1.267e-02       5.949e+00       2.818e-03          -0.126           0.000           0.992       1.043e-03          0.3780
Strip 38
 481       1.156e+00       5.990e+00       5.560e-04           0.130           0.003           0.992       3.484e-04          0.0544
 482       1.131e+00       5.990e+00       3.766e-03           0.124           0.002           0.992       1.024e-03          0.0757
 483       1.074e+00       5.990e+00       1.066e-02           0.112           0.001           0.994       1.638e-03          0.0948
 484       9.882e-01       5.990e+00       1.987e-02           0.095           0.000           0.995       2.155e-03          0.1116
 485       8.787e-01       5.990e+00       2.963e-02           0.073          -0.000           0.997       2.544e-03          0.1250
 486       7.519e-01       5.990e+00       3.810e-02           0.049          -0.001           0.999       2.786e-03          0.1380
 487       6.151e-01       5.990e+00       4.383e-02           0.022          -0.001           1.000       2.867e-03          0.1598
 488       4.763e-01       5.990e+00       4.579e-02          -0.011          -0.001           1.000       2.783e-03          0.1939
 489       3.435e-01       5.990e+00       4.260e-02          -0.065          -0.002           0.998       2.543e-03          0.1915
 490       2.244e-01       5.990e+00       3.353e-02          -0.114          -0.001           0.993       2.159e-03          0.1690
 491       1.261e-01       5.990e+00       2.148e-02          -0.152          -0.000           0.988       1.647e-03          0.1321
 492       5.407e-02       5.990e+00       1.008e-02          -0.179           0.000           0.984       1.033e-03          0.0174
 493       1.267e-02       5.990e+00       2.799e-03          -0.125           0.000           0.992       3.482e-04          0.2375










